developer_id,event_time,activity_type,language,duration_minutes
D097,2026-07-01 13:17:00,file_edit,Python,6
D022,2026-07-01 13:17:00,file_edit,Other,78
D083,2026-07-01 13:17:00,coding,Other,42
D035,2026-07-01 13:17:00,coding,Python,55
D042,2026-07-01 13:17:00,file_edit,Java,80
D095,2026-07-01 13:18:00,terminal,SQL,78
D069,2026-07-01 13:18:00,terminal,Other,59
D054,2026-07-01 13:19:00,file_edit,TypeScript,32
D037,2026-07-01 13:20:00,terminal,Java,19
D033,2026-07-01 13:20:00,debugging,SQL,2
D013,2026-07-01 13:21:00,terminal,Other,21
D050,2026-07-01 13:21:00,coding,JavaScript,36
D083,2026-07-01 13:21:00,file_edit,Python,11
D065,2026-07-01 13:23:00,terminal,Other,39
D071,2026-07-01 13:23:00,file_edit,SQL,69
D020,2026-07-01 13:24:00,coding,SQL,81
D024,2026-07-01 13:24:00,coding,TypeScript,68
D089,2026-07-01 13:25:00,coding,SQL,84
D012,2026-07-01 13:26:00,coding,JavaScript,36
D016,2026-07-01 13:26:00,idle,Python,52
D019,2026-07-01 13:26:00,coding,Java,77
D064,2026-07-01 13:27:00,debugging,Java,8
D090,2026-07-01 13:27:00,idle,JavaScript,26
D001,2026-07-01 13:27:00,debugging,SQL,25
D092,2026-07-01 13:29:00,coding,SQL,61
D046,2026-07-01 13:29:00,coding,TypeScript,2
D074,2026-07-01 13:30:00,debugging,TypeScript,53
D097,2026-07-01 13:30:00,coding,SQL,33
D044,2026-07-01 13:30:00,debugging,Other,56
D027,2026-07-01 13:31:00,coding,Java,18
D013,2026-07-01 13:31:00,coding,Python,84
D050,2026-07-01 13:31:00,terminal,Python,8
D019,2026-07-01 13:31:00,file_edit,Python,46
D013,2026-07-01 13:32:00,coding,JavaScript,83
D017,2026-07-01 13:32:00,coding,Java,14
D054,2026-07-01 13:32:00,terminal,SQL,10
D061,2026-07-01 13:32:00,coding,TypeScript,32
D008,2026-07-01 13:33:00,file_edit,JavaScript,55
D027,2026-07-01 13:33:00,coding,Python,9
D042,2026-07-01 13:34:00,coding,Java,24
D014,2026-07-01 13:36:00,debugging,JavaScript,10
D089,2026-07-01 13:36:00,coding,TypeScript,19
D044,2026-07-01 13:37:00,terminal,TypeScript,35
D002,2026-07-01 13:37:00,debugging,Other,71
D010,2026-07-01 13:38:00,idle,Java,36
D005,2026-07-01 13:38:00,debugging,Python,48
D009,2026-07-01 13:38:00,debugging,Java,20
D003,2026-07-01 13:39:00,coding,Other,77
D071,2026-07-01 13:39:00,terminal,SQL,54
D034,2026-07-01 13:39:00,debugging,Python,45
D025,2026-07-01 13:40:00,idle,SQL,90
D020,2026-07-01 13:41:00,coding,Other,87
D003,2026-07-01 13:41:00,idle,TypeScript,67
D078,2026-07-01 13:41:00,debugging,SQL,58
D024,2026-07-01 13:42:00,debugging,TypeScript,33
D087,2026-07-01 13:42:00,coding,TypeScript,19
D022,2026-07-01 13:43:00,terminal,Java,1
D037,2026-07-01 13:43:00,coding,Python,72
D068,2026-07-01 13:44:00,terminal,TypeScript,30
D049,2026-07-01 13:44:00,coding,Python,17
D022,2026-07-01 13:44:00,debugging,Other,81
D015,2026-07-01 13:45:00,terminal,Other,17
D098,2026-07-01 13:45:00,debugging,SQL,68
D095,2026-07-01 13:45:00,coding,Other,57
D017,2026-07-01 13:45:00,idle,TypeScript,34
D058,2026-07-01 13:45:00,coding,JavaScript,50
D043,2026-07-01 13:46:00,coding,Python,81
D082,2026-07-01 13:46:00,file_edit,Python,75
D011,2026-07-01 13:47:00,coding,Python,65
D059,2026-07-01 13:48:00,coding,SQL,47
D043,2026-07-01 13:48:00,coding,Java,48
D009,2026-07-01 13:48:00,coding,JavaScript,22
D079,2026-07-01 13:49:00,coding,Java,28
D076,2026-07-01 13:50:00,coding,JavaScript,87
D064,2026-07-01 13:50:00,coding,SQL,62
D084,2026-07-01 13:50:00,coding,JavaScript,1
D040,2026-07-01 13:50:00,coding,SQL,48
D064,2026-07-01 13:51:00,file_edit,Python,68
D060,2026-07-01 13:51:00,coding,SQL,88
D035,2026-07-01 13:51:00,file_edit,Java,23
D006,2026-07-01 13:52:00,debugging,JavaScript,19
D060,2026-07-01 13:52:00,coding,Python,49
D027,2026-07-01 13:53:00,coding,TypeScript,36
D001,2026-07-01 13:53:00,coding,Java,1
D062,2026-07-01 13:53:00,file_edit,JavaScript,58
D026,2026-07-01 13:53:00,coding,JavaScript,48
D023,2026-07-01 13:54:00,coding,Java,15
D050,2026-07-01 13:54:00,debugging,JavaScript,89
D001,2026-07-01 13:55:00,coding,JavaScript,83
D011,2026-07-01 13:55:00,file_edit,TypeScript,13
D018,2026-07-01 13:55:00,coding,Other,68
D017,2026-07-01 13:56:00,file_edit,Other,82
D065,2026-07-01 13:56:00,coding,Other,50
D009,2026-07-01 13:56:00,debugging,JavaScript,21
D095,2026-07-01 13:56:00,coding,JavaScript,30
D067,2026-07-01 13:57:00,coding,SQL,43
D028,2026-07-01 13:57:00,file_edit,Other,42
D065,2026-07-01 13:57:00,debugging,Other,69
D089,2026-07-01 13:58:00,file_edit,Java,60
D060,2026-07-01 13:58:00,terminal,SQL,22
D014,2026-07-01 13:58:00,coding,Other,76
D078,2026-07-01 14:00:00,file_edit,TypeScript,90
D033,2026-07-01 14:00:00,coding,Other,30
D027,2026-07-01 14:00:00,coding,SQL,36
D042,2026-07-01 14:00:00,coding,SQL,33
D042,2026-07-01 14:00:00,coding,Python,55
D043,2026-07-01 14:01:00,debugging,Java,74
D016,2026-07-01 14:01:00,file_edit,TypeScript,44
D080,2026-07-01 14:01:00,file_edit,Other,25
D028,2026-07-01 14:02:00,file_edit,SQL,32
D087,2026-07-01 14:02:00,debugging,Python,23
D017,2026-07-01 14:02:00,coding,Python,49
D016,2026-07-01 14:02:00,coding,Java,77
D049,2026-07-01 14:03:00,coding,TypeScript,10
D077,2026-07-01 14:03:00,debugging,JavaScript,88
D063,2026-07-01 14:03:00,debugging,Java,33
D050,2026-07-01 14:04:00,coding,TypeScript,87
D083,2026-07-01 14:04:00,coding,JavaScript,33
D033,2026-07-01 14:04:00,file_edit,SQL,89
D011,2026-07-01 14:05:00,debugging,Java,56
D066,2026-07-01 14:05:00,coding,SQL,89
D091,2026-07-01 14:05:00,coding,TypeScript,56
D014,2026-07-01 14:05:00,debugging,TypeScript,48
D043,2026-07-01 14:06:00,coding,TypeScript,8
D098,2026-07-01 14:06:00,coding,SQL,25
D044,2026-07-01 14:06:00,debugging,SQL,66
D053,2026-07-01 14:06:00,file_edit,Python,74
D010,2026-07-01 14:06:00,coding,Other,61
D081,2026-07-01 14:06:00,debugging,SQL,82
D011,2026-07-01 14:07:00,debugging,TypeScript,35
D069,2026-07-01 14:07:00,coding,JavaScript,69
D006,2026-07-01 14:07:00,idle,SQL,15
D066,2026-07-01 14:08:00,coding,Java,66
D014,2026-07-01 14:08:00,coding,JavaScript,60
D048,2026-07-01 14:08:00,debugging,TypeScript,12
D082,2026-07-01 14:08:00,terminal,Other,76
D092,2026-07-01 14:09:00,idle,Other,53
D081,2026-07-01 14:09:00,coding,JavaScript,4
D072,2026-07-01 14:11:00,file_edit,Java,86
D028,2026-07-01 14:11:00,terminal,Java,59
D089,2026-07-01 14:11:00,coding,JavaScript,13
D012,2026-07-01 14:11:00,coding,SQL,23
D002,2026-07-01 14:12:00,coding,Other,6
D071,2026-07-01 14:13:00,coding,SQL,41
D026,2026-07-01 14:13:00,terminal,TypeScript,56
D100,2026-07-01 14:13:00,coding,Other,55
D053,2026-07-01 14:13:00,terminal,Java,24
D035,2026-07-01 14:15:00,coding,Other,63
D056,2026-07-01 14:15:00,debugging,Java,72
D051,2026-07-01 14:15:00,coding,Python,22
D081,2026-07-01 14:15:00,debugging,Python,27
D066,2026-07-01 14:16:00,coding,Python,26
D074,2026-07-01 14:16:00,debugging,Python,85
D077,2026-07-01 14:17:00,coding,Other,40
D093,2026-07-01 14:17:00,coding,Java,32
D062,2026-07-01 14:18:00,idle,TypeScript,11
D018,2026-07-01 14:18:00,idle,JavaScript,10
D004,2026-07-01 14:19:00,debugging,Other,25
D049,2026-07-01 14:20:00,coding,Java,70
D015,2026-07-01 14:22:00,coding,Python,24
D008,2026-07-01 14:22:00,coding,SQL,82
D042,2026-07-01 14:22:00,idle,SQL,21
D088,2026-07-01 14:23:00,debugging,Python,43
D024,2026-07-01 14:23:00,debugging,Python,28
D015,2026-07-01 14:23:00,coding,Other,31
D050,2026-07-01 14:23:00,coding,Python,28
D028,2026-07-01 14:23:00,debugging,JavaScript,60
D059,2026-07-01 14:24:00,coding,Python,42
D048,2026-07-01 14:25:00,terminal,Other,21
D060,2026-07-01 14:26:00,coding,JavaScript,36
D091,2026-07-01 14:26:00,coding,Other,78
D052,2026-07-01 14:27:00,coding,Python,10
D012,2026-07-01 14:27:00,file_edit,SQL,26
D096,2026-07-01 14:27:00,file_edit,Java,61
D013,2026-07-01 14:27:00,coding,Java,39
D062,2026-07-01 14:27:00,coding,Java,33
D072,2026-07-01 14:27:00,debugging,Python,83
D024,2026-07-01 14:28:00,terminal,Java,86
D056,2026-07-01 14:28:00,terminal,Python,34
D066,2026-07-01 14:29:00,coding,JavaScript,69
D007,2026-07-01 14:30:00,debugging,Other,64
D045,2026-07-01 14:30:00,file_edit,SQL,44
D001,2026-07-01 14:30:00,file_edit,Java,25
D084,2026-07-01 14:32:00,coding,Other,87
D068,2026-07-01 14:32:00,coding,Java,23
D093,2026-07-01 14:33:00,debugging,Java,4
D066,2026-07-01 14:33:00,debugging,TypeScript,70
D011,2026-07-01 14:33:00,coding,Java,65
D063,2026-07-01 14:33:00,file_edit,Other,64
D031,2026-07-01 14:34:00,coding,Python,52
D040,2026-07-01 14:34:00,coding,SQL,44
D094,2026-07-01 14:35:00,debugging,Java,56
D019,2026-07-01 14:35:00,file_edit,TypeScript,82
D004,2026-07-01 14:35:00,debugging,TypeScript,16
D054,2026-07-01 14:35:00,terminal,Java,80
D082,2026-07-01 14:35:00,coding,Other,23
D091,2026-07-01 14:35:00,file_edit,Python,19
D077,2026-07-01 14:36:00,coding,Other,64
D027,2026-07-01 14:36:00,terminal,JavaScript,11
D065,2026-07-01 14:36:00,debugging,Other,56
D075,2026-07-01 14:37:00,coding,SQL,68
D060,2026-07-01 14:37:00,debugging,Python,48
D057,2026-07-01 14:37:00,debugging,TypeScript,19
D058,2026-07-01 14:38:00,coding,Python,54
D065,2026-07-01 14:38:00,coding,TypeScript,48
D039,2026-07-01 14:38:00,coding,Other,34
D065,2026-07-01 14:38:00,coding,Python,29
D085,2026-07-01 14:39:00,debugging,Java,2
D094,2026-07-01 14:40:00,terminal,JavaScript,87
D050,2026-07-01 14:40:00,file_edit,Python,57
D020,2026-07-01 14:41:00,idle,JavaScript,17
D077,2026-07-01 14:41:00,debugging,Python,22
D071,2026-07-01 14:41:00,file_edit,JavaScript,12
D009,2026-07-01 14:43:00,debugging,Python,75
D057,2026-07-01 14:44:00,file_edit,SQL,18
D084,2026-07-01 14:45:00,file_edit,SQL,45
D048,2026-07-01 14:45:00,file_edit,JavaScript,46
D022,2026-07-01 14:47:00,coding,Python,3
D059,2026-07-01 14:47:00,coding,SQL,24
D100,2026-07-01 14:49:00,coding,JavaScript,17
D055,2026-07-01 14:49:00,idle,Other,50
D077,2026-07-01 14:49:00,file_edit,SQL,73
D083,2026-07-01 14:50:00,coding,Python,46
D091,2026-07-01 14:50:00,coding,Other,6
D030,2026-07-01 14:51:00,coding,Other,77
D001,2026-07-01 14:51:00,coding,JavaScript,2
D029,2026-07-01 14:51:00,terminal,SQL,33
D014,2026-07-01 14:51:00,coding,Other,83
D014,2026-07-01 14:51:00,file_edit,Other,11
D069,2026-07-01 14:52:00,coding,SQL,70
D050,2026-07-01 14:52:00,debugging,TypeScript,84
D095,2026-07-01 14:52:00,file_edit,JavaScript,59
D022,2026-07-01 14:52:00,coding,JavaScript,25
D096,2026-07-01 14:53:00,coding,SQL,3
D049,2026-07-01 14:53:00,coding,Other,62
D040,2026-07-01 14:53:00,coding,JavaScript,16
D094,2026-07-01 14:54:00,coding,Other,47
D041,2026-07-01 14:54:00,coding,SQL,26
D014,2026-07-01 14:54:00,coding,JavaScript,19
D037,2026-07-01 14:55:00,coding,TypeScript,24
D007,2026-07-01 14:56:00,coding,Python,3
D096,2026-07-01 14:56:00,coding,Python,88
D081,2026-07-01 14:56:00,coding,JavaScript,67
D093,2026-07-01 14:56:00,debugging,Java,9
D013,2026-07-01 14:56:00,file_edit,Python,20
D050,2026-07-01 14:57:00,coding,TypeScript,32
D034,2026-07-01 14:57:00,coding,TypeScript,51
D046,2026-07-01 14:57:00,file_edit,Other,54
D055,2026-07-01 14:57:00,debugging,JavaScript,44
D055,2026-07-01 14:57:00,debugging,Java,48
D067,2026-07-01 14:58:00,coding,TypeScript,6
D069,2026-07-01 14:59:00,debugging,Other,38
D085,2026-07-01 14:59:00,terminal,JavaScript,68
D086,2026-07-01 14:59:00,file_edit,SQL,79
D095,2026-07-01 14:59:00,idle,SQL,33
D009,2026-07-01 15:00:00,debugging,Other,46
D068,2026-07-01 15:00:00,terminal,Java,22
D050,2026-07-01 15:00:00,debugging,SQL,64
D084,2026-07-01 15:00:00,coding,Java,24
D096,2026-07-01 15:00:00,coding,TypeScript,50
D084,2026-07-01 15:00:00,terminal,TypeScript,71
D038,2026-07-01 15:00:00,debugging,JavaScript,50
D001,2026-07-01 15:00:00,terminal,Python,26
D025,2026-07-01 15:01:00,file_edit,Python,71
D001,2026-07-01 15:01:00,idle,SQL,59
D054,2026-07-01 15:01:00,coding,TypeScript,68
D049,2026-07-01 15:02:00,coding,Other,88
D072,2026-07-01 15:02:00,coding,JavaScript,3
D021,2026-07-01 15:02:00,idle,Java,48
D034,2026-07-01 15:03:00,coding,Java,6
D082,2026-07-01 15:04:00,terminal,JavaScript,11
D055,2026-07-01 15:04:00,coding,Python,26
D034,2026-07-01 15:04:00,coding,JavaScript,8
D082,2026-07-01 15:04:00,coding,JavaScript,7
D100,2026-07-01 15:05:00,coding,Python,46
D056,2026-07-01 15:05:00,terminal,TypeScript,90
D023,2026-07-01 15:06:00,coding,TypeScript,13
D089,2026-07-01 15:06:00,terminal,SQL,22
D078,2026-07-01 15:07:00,debugging,TypeScript,42
D074,2026-07-01 15:07:00,debugging,Python,85
D051,2026-07-01 15:08:00,terminal,SQL,86
D094,2026-07-01 15:08:00,coding,Other,4
D033,2026-07-01 15:08:00,file_edit,Other,89
D016,2026-07-01 15:09:00,coding,Python,85
D058,2026-07-01 15:09:00,debugging,SQL,80
D081,2026-07-01 15:09:00,terminal,SQL,90
D100,2026-07-01 15:09:00,coding,SQL,25
D027,2026-07-01 15:09:00,terminal,Python,84
D084,2026-07-01 15:09:00,coding,JavaScript,64
D081,2026-07-01 15:09:00,debugging,Java,6
D068,2026-07-01 15:09:00,file_edit,SQL,22
D094,2026-07-01 15:09:00,coding,Python,52
D076,2026-07-01 15:10:00,coding,SQL,36
D049,2026-07-01 15:10:00,file_edit,TypeScript,81
D067,2026-07-01 15:10:00,coding,Python,6
D090,2026-07-01 15:10:00,idle,Python,49
D065,2026-07-01 15:10:00,coding,SQL,45
D084,2026-07-01 15:11:00,coding,SQL,77
D075,2026-07-01 15:12:00,coding,SQL,50
D024,2026-07-01 15:12:00,debugging,TypeScript,10
D048,2026-07-01 15:12:00,file_edit,Java,5
D010,2026-07-01 15:14:00,debugging,Other,2
D049,2026-07-01 15:14:00,coding,JavaScript,80
D015,2026-07-01 15:15:00,idle,SQL,60
D021,2026-07-01 15:16:00,file_edit,Python,20
D065,2026-07-01 15:16:00,coding,Python,54
D072,2026-07-01 15:17:00,terminal,SQL,70
D071,2026-07-01 15:17:00,coding,TypeScript,9
D046,2026-07-01 15:17:00,terminal,Python,2
D018,2026-07-01 15:18:00,terminal,Python,9
D017,2026-07-01 15:19:00,terminal,Java,24
D014,2026-07-01 15:19:00,debugging,Java,31
D068,2026-07-01 15:19:00,coding,Other,22
D098,2026-07-01 15:20:00,coding,Python,46
D079,2026-07-01 15:21:00,file_edit,Java,90
D078,2026-07-01 15:21:00,terminal,JavaScript,36
D026,2026-07-01 15:22:00,coding,Other,28
D071,2026-07-01 15:22:00,debugging,Java,15
D063,2026-07-01 15:23:00,debugging,Python,22
D080,2026-07-01 15:23:00,terminal,SQL,77
D037,2026-07-01 15:23:00,terminal,Other,61
D027,2026-07-01 15:24:00,idle,SQL,37
D090,2026-07-01 15:24:00,coding,SQL,11
D005,2026-07-01 15:25:00,coding,Python,89
D065,2026-07-01 15:25:00,coding,Python,38
D064,2026-07-01 15:25:00,coding,Java,52
D038,2026-07-01 15:25:00,coding,JavaScript,33
D013,2026-07-01 15:26:00,coding,JavaScript,22
D044,2026-07-01 15:26:00,coding,Other,47
D095,2026-07-01 15:26:00,debugging,Python,16
D040,2026-07-01 15:27:00,file_edit,TypeScript,2
D069,2026-07-01 15:27:00,debugging,Java,31
D098,2026-07-01 15:28:00,debugging,Other,70
D010,2026-07-01 15:28:00,coding,JavaScript,57
D100,2026-07-01 15:28:00,coding,SQL,31
D006,2026-07-01 15:28:00,debugging,JavaScript,63
D055,2026-07-01 15:28:00,coding,Other,20
D055,2026-07-01 15:29:00,idle,Java,59
D030,2026-07-01 15:30:00,coding,Other,1
D074,2026-07-01 15:30:00,coding,Java,12
D035,2026-07-01 15:30:00,idle,SQL,86
D041,2026-07-01 15:30:00,coding,SQL,19
D068,2026-07-01 15:31:00,coding,SQL,53
D066,2026-07-01 15:31:00,coding,JavaScript,64
D076,2026-07-01 15:31:00,coding,JavaScript,1
D048,2026-07-01 15:32:00,debugging,SQL,22
D043,2026-07-01 15:32:00,coding,TypeScript,75
D082,2026-07-01 15:33:00,coding,Java,76
D039,2026-07-01 15:33:00,terminal,TypeScript,9
D038,2026-07-01 15:34:00,terminal,TypeScript,30
D059,2026-07-01 15:34:00,debugging,SQL,60
D052,2026-07-01 15:34:00,coding,TypeScript,27
D003,2026-07-01 15:35:00,coding,Other,68
D042,2026-07-01 15:35:00,coding,Java,65
D064,2026-07-01 15:35:00,debugging,JavaScript,50
D034,2026-07-01 15:35:00,coding,Python,57
D050,2026-07-01 15:36:00,file_edit,SQL,83
D005,2026-07-01 15:37:00,file_edit,Python,2
D009,2026-07-01 15:38:00,coding,Python,8
D023,2026-07-01 15:39:00,coding,JavaScript,60
D049,2026-07-01 15:39:00,debugging,Java,71
D058,2026-07-01 15:40:00,coding,JavaScript,61
D048,2026-07-01 15:40:00,terminal,JavaScript,71
D053,2026-07-01 15:40:00,coding,Java,55
D093,2026-07-01 15:40:00,coding,Java,59
D013,2026-07-01 15:41:00,file_edit,JavaScript,69
D045,2026-07-01 15:41:00,terminal,Python,88
D018,2026-07-01 15:41:00,coding,Other,56
D091,2026-07-01 15:41:00,debugging,Other,20
D009,2026-07-01 15:41:00,idle,Python,19
D004,2026-07-01 15:42:00,terminal,TypeScript,4
D100,2026-07-01 15:42:00,coding,Java,40
D083,2026-07-01 15:43:00,coding,TypeScript,32
D036,2026-07-01 15:43:00,coding,Java,25
D047,2026-07-01 15:44:00,coding,Other,12
D004,2026-07-01 15:44:00,file_edit,JavaScript,21
D095,2026-07-01 15:44:00,coding,Python,57
D064,2026-07-01 15:46:00,coding,TypeScript,11
D006,2026-07-01 15:48:00,coding,Java,81
D072,2026-07-01 15:48:00,debugging,Java,73
D057,2026-07-01 15:48:00,coding,Other,29
D085,2026-07-01 15:49:00,idle,Java,8
D098,2026-07-01 15:49:00,coding,SQL,17
D085,2026-07-01 15:49:00,terminal,Python,66
D096,2026-07-01 15:49:00,debugging,Java,89
D073,2026-07-01 15:49:00,debugging,Python,25
D093,2026-07-01 15:51:00,coding,JavaScript,75
D066,2026-07-01 15:51:00,debugging,Java,87
D018,2026-07-01 15:51:00,coding,Other,35
D045,2026-07-01 15:51:00,coding,JavaScript,89
D099,2026-07-01 15:51:00,coding,Java,20
D054,2026-07-01 15:53:00,coding,SQL,40
D048,2026-07-01 15:53:00,coding,SQL,17
D054,2026-07-01 15:53:00,coding,SQL,38
D015,2026-07-01 15:54:00,debugging,JavaScript,27
D018,2026-07-01 15:55:00,coding,SQL,15
D083,2026-07-01 15:55:00,terminal,Python,45
D042,2026-07-01 15:55:00,coding,Other,42
D040,2026-07-01 15:56:00,file_edit,TypeScript,37
D013,2026-07-01 15:56:00,coding,SQL,62
D100,2026-07-01 15:57:00,file_edit,Other,4
D041,2026-07-01 15:57:00,coding,TypeScript,89
D062,2026-07-01 15:57:00,coding,Java,30
D089,2026-07-01 15:58:00,coding,Other,1
D041,2026-07-01 15:58:00,coding,TypeScript,27
D030,2026-07-01 15:58:00,file_edit,Python,26
D016,2026-07-01 15:58:00,terminal,SQL,87
D062,2026-07-01 15:59:00,debugging,TypeScript,78
D032,2026-07-01 15:59:00,debugging,SQL,54
D004,2026-07-01 15:59:00,coding,Other,80
D062,2026-07-01 16:00:00,coding,Other,38
D057,2026-07-01 16:00:00,debugging,TypeScript,79
D011,2026-07-01 16:00:00,coding,Java,4
D032,2026-07-01 16:04:00,coding,TypeScript,58
D036,2026-07-01 16:04:00,file_edit,SQL,23
D031,2026-07-01 16:05:00,terminal,Java,3
D003,2026-07-01 16:06:00,coding,Other,39
D082,2026-07-01 16:06:00,coding,Java,52
D087,2026-07-01 16:06:00,coding,Other,56
D029,2026-07-01 16:06:00,file_edit,Other,10
D045,2026-07-01 16:06:00,debugging,SQL,83
D017,2026-07-01 16:07:00,debugging,TypeScript,88
D096,2026-07-01 16:10:00,coding,Python,5
D047,2026-07-01 16:10:00,idle,Other,43
D066,2026-07-01 16:11:00,terminal,TypeScript,16
D080,2026-07-01 16:12:00,debugging,Other,78
D077,2026-07-01 16:13:00,coding,Other,11
D039,2026-07-01 16:14:00,file_edit,Java,75
D060,2026-07-01 16:14:00,terminal,Python,55
D039,2026-07-01 16:15:00,coding,TypeScript,1
D088,2026-07-01 16:15:00,file_edit,Other,76
D084,2026-07-01 16:15:00,file_edit,SQL,2
D076,2026-07-01 16:16:00,file_edit,Python,49
D057,2026-07-01 16:17:00,file_edit,Java,54
D090,2026-07-01 16:18:00,coding,Java,71
D063,2026-07-01 16:18:00,file_edit,JavaScript,74
D053,2026-07-01 16:18:00,debugging,SQL,17
D013,2026-07-01 16:19:00,debugging,JavaScript,74
D079,2026-07-01 16:19:00,coding,TypeScript,47
D054,2026-07-01 16:19:00,coding,JavaScript,86
D078,2026-07-01 16:19:00,coding,Java,22
D055,2026-07-01 16:20:00,file_edit,TypeScript,82
D014,2026-07-01 16:21:00,debugging,Python,33
D008,2026-07-01 16:22:00,terminal,Java,86
D041,2026-07-01 16:23:00,coding,TypeScript,50
D062,2026-07-01 16:23:00,coding,TypeScript,62
D082,2026-07-01 16:23:00,debugging,TypeScript,79
D058,2026-07-01 16:24:00,coding,TypeScript,58
D041,2026-07-01 16:24:00,coding,Java,70
D005,2026-07-01 16:24:00,terminal,Java,7
D092,2026-07-01 16:25:00,coding,SQL,87
D022,2026-07-01 16:25:00,coding,Python,26
D059,2026-07-01 16:26:00,debugging,Other,25
D048,2026-07-01 16:27:00,coding,Java,54
D014,2026-07-01 16:27:00,coding,Other,51
D022,2026-07-01 16:29:00,file_edit,TypeScript,31
D041,2026-07-01 16:29:00,coding,SQL,73
D026,2026-07-01 16:29:00,terminal,Python,20
D093,2026-07-01 16:30:00,coding,Java,12
D049,2026-07-01 16:30:00,coding,SQL,66
D092,2026-07-01 16:30:00,coding,SQL,14
D075,2026-07-01 16:31:00,coding,Java,23
D077,2026-07-01 16:31:00,coding,SQL,76
D039,2026-07-01 16:31:00,idle,Python,9
D089,2026-07-01 16:31:00,coding,Other,44
D022,2026-07-01 16:32:00,debugging,Python,80
D052,2026-07-01 16:32:00,debugging,Other,50
D072,2026-07-01 16:32:00,coding,JavaScript,26
D034,2026-07-01 16:33:00,coding,JavaScript,20
D059,2026-07-01 16:33:00,terminal,Java,47
D037,2026-07-01 16:34:00,coding,Other,80
D004,2026-07-01 16:34:00,coding,TypeScript,31
D059,2026-07-01 16:35:00,coding,SQL,56
D080,2026-07-01 16:35:00,coding,SQL,79
D005,2026-07-01 16:36:00,coding,JavaScript,22
D068,2026-07-01 16:36:00,coding,TypeScript,17
D023,2026-07-01 16:37:00,debugging,SQL,72
D003,2026-07-01 16:37:00,coding,Java,41
D008,2026-07-01 16:38:00,terminal,TypeScript,8
D012,2026-07-01 16:38:00,coding,JavaScript,1
D056,2026-07-01 16:39:00,coding,Other,14
D012,2026-07-01 16:39:00,coding,Python,76
D079,2026-07-01 16:39:00,coding,Java,17
D019,2026-07-01 16:39:00,file_edit,Python,9
D097,2026-07-01 16:40:00,file_edit,Other,86
D031,2026-07-01 16:41:00,idle,Other,66
D002,2026-07-01 16:41:00,debugging,Other,55
D078,2026-07-01 16:41:00,debugging,Python,49
D067,2026-07-01 16:41:00,file_edit,TypeScript,64
D062,2026-07-01 16:42:00,coding,TypeScript,11
D047,2026-07-01 16:42:00,file_edit,SQL,81
D076,2026-07-01 16:43:00,debugging,TypeScript,45
D079,2026-07-01 16:44:00,coding,Python,39
D093,2026-07-01 16:44:00,coding,TypeScript,27
D034,2026-07-01 16:45:00,file_edit,TypeScript,24
D070,2026-07-01 16:46:00,file_edit,JavaScript,42
D067,2026-07-01 16:47:00,idle,Other,3
